Invoice_ID,Date,Branch,Category,Product_Name,Customer_Type,Gender,Quantity,Unit_Price,Sales,Payment_Method,Cashier,Year,Month,Month_Name
INV103837,2024-11-25,Hodan-Taleex,Bakery,Biscuits Pack,Member,Male,7,1.21,8.47,Evc Plus,Amina Hassan,2024,11,November
INV103795,2024-11-25,Hamar Weyne,Vegetables,Potato (kg),Regular,Male,3,0.99,2.97,Evc Plus,Ahmed Abdi,2024,11,November
INV103581,2024-11-25,Hodan-Taleex,Household,Sugar 2kg,Regular,Female,3,3.15,9.45,Evc Plus,Mohamed Ali,2024,11,November
INV103680,2024-11-25,Hodan-Taleex,Vegetables,Tomato (kg),Regular,Male,6,0.85,5.1,Visa,Abdirahman Nur,2024,11,November
INV103915,2024-11-25,Hodan-Taleex,Snacks,Popcorn Pack,Regular,Female,3,0.98,2.94,Visa,Amina Hassan,2024,11,November
INV103755,2024-11-25,Hamar Weyne,Fruits,Apple (kg),Regular,Male,5,2.45,12.25,Zaad,Ahmed Abdi,2024,11,November
INV103807,2024-11-25,Hamar Weyne,Fruits,Orange (kg),Regular,Female,5,1.11,5.55,Zaad,Khadija Omar,2024,11,November
INV103906,2024-11-25,Hodan-Taleex,Household,Cooking Oil 1L,Member,Male,7,3.67,25.69,Zaad,Abdirahman Nur,2024,11,November
INV103779,2024-11-25,Hodan-Taleex,Household,Rice 5kg,Regular,Male,3,9.03,27.09,Evc Plus,Amina Hassan,2024,11,November
INV103753,2024-11-26,Hodan-Taleex,Snacks,Candy Pack,Member,Male,4,0.66,2.64,Cash,Amina Hassan,2024,11,November
INV103796,2024-11-26,Hodan-Taleex,Dairy,Fresh Cream 200ml,Member,Male,4,2.21,8.84,Visa,Fadumo Yusuf,2024,11,November
INV103573,2024-11-26,Hodan-Taleex,Household,Cooking Oil 1L,Member,Male,8,3.2,25.6,Evc Plus,Amina Hassan,2024,11,November
INV103893,2024-11-26,Hodan-Taleex,Bakery,White Bread,Regular,Male,6,0.97,5.82,Zaad,Mohamed Ali,2024,11,November
INV103531,2024-11-26,Hamar Weyne,Beverages,Black Tea Pack,Regular,Female,2,1.37,2.74,Evc Plus,Ahmed Abdi,2024,11,November
INV103833,2024-11-26,Hodan-Taleex,Beverages,Sprite 500ml,Member,Male,7,1.2,8.4,Evc Plus,Abdirahman Nur,2024,11,November
INV103690,2024-11-26,Hodan-Taleex,Dairy,Butter 250g,Regular,Male,2,2.84,5.68,Zaad,Abdirahman Nur,2024,11,November
INV103554,2024-11-26,Hamar Weyne,Personal Care,Body Lotion 200ml,Regular,Female,2,3.91,7.82,Evc Plus,Hodan Warsame,2024,11,November
INV103844,2024-11-26,Hamar Weyne,Fruits,Apple (kg),Regular,Female,4,1.61,6.44,Evc Plus,Khadija Omar,2024,11,November
INV103740,2024-11-27,Hamar Weyne,Snacks,Potato Chips,Regular,Male,5,1.15,5.75,Evc Plus,Ahmed Abdi,2024,11,November
INV103965,2024-11-27,Hodan-Taleex,Dairy,Cheese 200g,Regular,Male,3,2.51,7.53,Evc Plus,Amina Hassan,2024,11,November
INV103537,2024-11-27,Hamar Weyne,Vegetables,Cabbage (each),Regular,Female,2,0.8,1.6,Zaad,Hodan Warsame,2024,11,November
INV103897,2024-11-27,Hodan-Taleex,Beverages,Black Tea Pack,Regular,Female,5,1.45,7.25,Evc Plus,Amina Hassan,2024,11,November
INV103611,2024-11-27,Hodan-Taleex,Household,Flour 2kg,Member,Male,3,2.6,7.8,Evc Plus,Fadumo Yusuf,2024,11,November
INV103666,2024-11-27,Hodan-Taleex,Dairy,Butter 250g,Regular,Female,2,2.0,4.0,Zaad,Abdirahman Nur,2024,11,November
INV103707,2024-11-27,Hamar Weyne,Dairy,Eggs Tray (30pcs),Regular,Male,4,3.75,15.0,Zaad,Hodan Warsame,2024,11,November
INV103742,2024-11-27,Laba Dhagax,Vegetables,Tomato (kg),Regular,Male,3,1.02,3.06,Evc Plus,Sahra Ibrahim,2024,11,November
INV103934,2024-11-27,Hodan-Taleex,Bakery,White Bread,Member,Female,5,0.7,3.5,Evc Plus,Fadumo Yusuf,2024,11,November
INV103639,2024-11-27,Laba Dhagax,Fruits,Banana (kg),Member,Male,5,0.82,4.1,Evc Plus,Yusuf Farah,2024,11,November
INV103686,2024-11-28,Hodan-Taleex,Household,Laundry Detergent 1kg,Regular,Male,1,3.52,3.52,Cash,Fadumo Yusuf,2024,11,November
INV103605,2024-11-28,Hodan-Taleex,Snacks,Biscuit Snack Pack,Regular,Female,1,0.6,0.6,Zaad,Fadumo Yusuf,2024,11,November
INV103637,2024-11-28,Laba Dhagax,Fruits,Orange (kg),Member,Female,4,1.69,6.76,Evc Plus,Yusuf Farah,2024,11,November
INV103626,2024-11-28,Hodan-Taleex,Snacks,Potato Chips,Regular,Female,4,1.13,4.52,Zaad,Abdirahman Nur,2024,11,November
INV103575,2024-11-28,Hamar Weyne,Beverages,Apple Juice 1L,Regular,Female,2,2.45,4.9,Zaad,Ahmed Abdi,2024,11,November
INV103811,2024-11-28,Hodan-Taleex,Beverages,Coffee 200g,Regular,Male,1,2.91,2.91,Cash,Fadumo Yusuf,2024,11,November
INV103792,2024-11-28,Hodan-Taleex,Vegetables,Potato (kg),Regular,Female,2,0.99,1.98,Evc Plus,Mohamed Ali,2024,11,November
INV103549,2024-11-28,Hodan-Taleex,Household,Rice 5kg,Member,Female,3,7.59,22.77,Cash,Fadumo Yusuf,2024,11,November
INV103670,2024-11-28,Laba Dhagax,Vegetables,Onion (kg),Regular,Male,4,0.75,3.0,Evc Plus,Sahra Ibrahim,2024,11,November
INV103743,2024-11-28,Hamar Weyne,Dairy,Cheese 200g,Regular,Male,6,2.63,15.78,Evc Plus,Ahmed Abdi,2024,11,November
INV103705,2024-11-28,Hodan-Taleex,Bakery,Biscuits Pack,Regular,Male,2,0.81,1.62,Zaad,Abdirahman Nur,2024,11,November
INV103923,2024-11-28,Hodan-Taleex,Snacks,Candy Pack,Member,Female,8,0.57,4.56,Evc Plus,Abdirahman Nur,2024,11,November
INV103732,2024-11-28,Hamar Weyne,Household,Flour 2kg,Member,Male,6,2.67,16.02,Evc Plus,Ahmed Abdi,2024,11,November
INV103804,2024-11-28,Hodan-Taleex,Bakery,Brown Bread,Member,Male,7,0.77,5.39,Evc Plus,Abdirahman Nur,2024,11,November
INV103694,2024-11-28,Laba Dhagax,Beverages,Sprite 500ml,Regular,Male,6,1.17,7.02,Evc Plus,Sahra Ibrahim,2024,11,November
INV103822,2024-11-29,Hodan-Taleex,Snacks,Candy Pack,Regular,Male,1,0.72,0.72,Evc Plus,Abdirahman Nur,2024,11,November
INV103525,2024-11-29,Hodan-Taleex,Beverages,Orange Juice 1L,Member,Female,8,1.66,13.28,Cash,Abdirahman Nur,2024,11,November
INV103904,2024-11-29,Hamar Weyne,Bakery,Biscuits Pack,Regular,Female,2,1.42,2.84,Evc Plus,Khadija Omar,2024,11,November
INV103539,2024-11-29,Hodan-Taleex,Personal Care,Bar Soap,Regular,Male,4,0.72,2.88,Cash,Amina Hassan,2024,11,November
INV103676,2024-11-29,Hamar Weyne,Vegetables,Onion (kg),Member,Female,5,1.08,5.4,Evc Plus,Khadija Omar,2024,11,November
INV103697,2024-11-29,Hodan-Taleex,Fruits,Orange (kg),Regular,Female,4,1.47,5.88,Cash,Abdirahman Nur,2024,11,November
INV103664,2024-11-29,Hamar Weyne,Dairy,Yogurt 500g,Regular,Female,6,1.39,8.34,Zaad,Hodan Warsame,2024,11,November
INV103871,2024-11-29,Laba Dhagax,Snacks,Biscuit Snack Pack,Member,Male,2,0.77,1.54,Evc Plus,Yusuf Farah,2024,11,November
INV103805,2024-11-29,Hodan-Taleex,Personal Care,Body Lotion 200ml,Member,Male,5,2.99,14.95,Evc Plus,Abdirahman Nur,2024,11,November
INV103857,2024-11-29,Hodan-Taleex,Snacks,Potato Chips,Regular,Male,2,0.84,1.68,Evc Plus,Amina Hassan,2024,11,November
INV103942,2024-11-29,Hamar Weyne,Snacks,Popcorn Pack,Regular,Male,2,0.7,1.4,Evc Plus,Khadija Omar,2024,11,November
INV103540,2024-11-29,Laba Dhagax,Vegetables,Potato (kg),Member,Female,2,0.63,1.26,Evc Plus,Yusuf Farah,2024,11,November
INV103547,2024-11-29,Hamar Weyne,Dairy,Cheese 200g,Member,Female,6,3.33,19.98,Zaad,Ahmed Abdi,2024,11,November
INV103863,2024-11-29,Hodan-Taleex,Dairy,Fresh Cream 200ml,Member,Female,4,1.94,7.76,Visa,Mohamed Ali,2024,11,November
INV103675,2024-11-29,Laba Dhagax,Beverages,Bottled Water 500ml,Regular,Male,3,0.42,1.26,Evc Plus,Yusuf Farah,2024,11,November
INV103810,2024-11-29,Hamar Weyne,Snacks,Biscuit Snack Pack,Member,Male,8,0.61,4.88,Evc Plus,Hodan Warsame,2024,11,November
INV103799,2024-11-29,Hamar Weyne,Household,Rice 5kg,Member,Female,4,7.18,28.72,Visa,Khadija Omar,2024,11,November
INV103938,2024-11-29,Laba Dhagax,Beverages,Bottled Water 500ml,Member,Female,3,0.34,1.02,Evc Plus,Yusuf Farah,2024,11,November
INV103551,2024-11-29,Laba Dhagax,Bakery,Brown Bread,Regular,Male,1,0.75,0.75,Visa,Sahra Ibrahim,2024,11,November
INV103622,2024-11-29,Hamar Weyne,Vegetables,Cucumber (kg),Member,Female,2,0.91,1.82,Cash,Khadija Omar,2024,11,November
INV103874,2024-11-30,Hodan-Taleex,Household,Rice 5kg,Regular,Female,1,6.71,6.71,Evc Plus,Mohamed Ali,2024,11,November
INV103711,2024-11-30,Hamar Weyne,Personal Care,Hand Sanitizer 100ml,Member,Female,3,1.3,3.9,Evc Plus,Ahmed Abdi,2024,11,November
INV103864,2024-11-30,Hamar Weyne,Fruits,Banana (kg),Regular,Female,5,1.1,5.5,Cash,Hodan Warsame,2024,11,November
INV103870,2024-11-30,Hodan-Taleex,Vegetables,Cucumber (kg),Member,Female,8,0.67,5.36,Evc Plus,Abdirahman Nur,2024,11,November
INV103723,2024-11-30,Hodan-Taleex,Bakery,Croissant,Member,Female,6,0.83,4.98,Evc Plus,Fadumo Yusuf,2024,11,November
INV103861,2024-11-30,Hodan-Taleex,Household,Rice 5kg,Member,Female,8,9.37,74.96,Cash,Fadumo Yusuf,2024,11,November
INV103955,2024-11-30,Laba Dhagax,Personal Care,Bar Soap,Regular,Male,1,0.62,0.62,Visa,Yusuf Farah,2024,11,November
INV103901,2024-11-30,Hodan-Taleex,Personal Care,Shampoo 400ml,Regular,Male,1,2.51,2.51,Evc Plus,Mohamed Ali,2024,11,November
INV103645,2024-11-30,Hodan-Taleex,Household,Flour 2kg,Regular,Male,1,2.22,2.22,Evc Plus,Amina Hassan,2024,11,November
INV103869,2024-11-30,Hodan-Taleex,Vegetables,Onion (kg),Regular,Male,3,0.69,2.07,Evc Plus,Fadumo Yusuf,2024,11,November
INV103919,2024-11-30,Hodan-Taleex,Vegetables,Cabbage (each),Regular,Female,4,0.87,3.48,Visa,Mohamed Ali,2024,11,November
INV103526,2024-11-30,Laba Dhagax,Bakery,Biscuits Pack,Regular,Male,6,1.2,7.2,Cash,Sahra Ibrahim,2024,11,November
INV103567,2024-11-30,Hamar Weyne,Dairy,Eggs Tray (30pcs),Member,Female,3,4.51,13.53,Evc Plus,Hodan Warsame,2024,11,November
INV103763,2024-11-30,Laba Dhagax,Fruits,Orange (kg),Member,Female,4,1.01,4.04,Evc Plus,Yusuf Farah,2024,11,November
INV104036,2024-12-01,Laba Dhagax,Snacks,Candy Pack,Regular,Female,6,0.65,3.9,Evc Plus,Sahra Ibrahim,2024,12,December
INV104420,2024-12-01,Hodan-Taleex,Beverages,Bottled Water 500ml,Member,Male,6,0.34,2.04,Evc Plus,Mohamed Ali,2024,12,December
INV104163,2024-12-01,Hodan-Taleex,Household,Rice 5kg,Member,Male,7,7.12,49.84,Evc Plus,Mohamed Ali,2024,12,December
INV104115,2024-12-01,Hodan-Taleex,Vegetables,Cabbage (each),Regular,Male,5,0.87,4.35,Evc Plus,Abdirahman Nur,2024,12,December
INV104103,2024-12-01,Hamar Weyne,Beverages,Bottled Water 500ml,Regular,Female,3,0.44,1.32,Evc Plus,Hodan Warsame,2024,12,December
INV104042,2024-12-01,Laba Dhagax,Beverages,Apple Juice 1L,Member,Male,7,2.06,14.42,Cash,Sahra Ibrahim,2024,12,December
INV104284,2024-12-01,Hamar Weyne,Fruits,Mango (kg),Member,Male,3,1.37,4.11,Evc Plus,Hodan Warsame,2024,12,December
INV104152,2024-12-01,Laba Dhagax,Household,Pasta 500g,Member,Female,5,1.66,8.3,Evc Plus,Sahra Ibrahim,2024,12,December
INV104158,2024-12-01,Hamar Weyne,Household,Dish Soap 500ml,Member,Male,5,1.56,7.8,Evc Plus,Khadija Omar,2024,12,December
INV104058,2024-12-01,Laba Dhagax,Beverages,Coffee 200g,Member,Male,7,2.52,17.64,Cash,Yusuf Farah,2024,12,December
INV104210,2024-12-01,Laba Dhagax,Vegetables,Onion (kg),Regular,Female,2,0.79,1.58,Zaad,Sahra Ibrahim,2024,12,December
INV104057,2024-12-01,Hamar Weyne,Vegetables,Tomato (kg),Member,Female,8,0.94,7.52,Evc Plus,Hodan Warsame,2024,12,December
INV104278,2024-12-01,Hodan-Taleex,Dairy,Butter 250g,Member,Female,2,2.68,5.36,Evc Plus,Abdirahman Nur,2024,12,December
INV104073,2024-12-01,Hodan-Taleex,Personal Care,Bar Soap,Regular,Female,2,0.53,1.06,Evc Plus,Amina Hassan,2024,12,December
INV104185,2024-12-01,Hodan-Taleex,Beverages,Black Tea Pack,Regular,Male,3,1.03,3.09,Zaad,Amina Hassan,2024,12,December
INV104430,2024-12-01,Hodan-Taleex,Dairy,Yogurt 500g,Member,Female,7,1.96,13.72,Evc Plus,Amina Hassan,2024,12,December
INV104231,2024-12-01,Hamar Weyne,Beverages,Apple Juice 1L,Regular,Female,1,1.94,1.94,Zaad,Hodan Warsame,2024,12,December
INV104365,2024-12-01,Hodan-Taleex,Dairy,Yogurt 500g,Member,Female,8,1.79,14.32,Cash,Fadumo Yusuf,2024,12,December
INV104077,2024-12-01,Hamar Weyne,Bakery,Donut,Member,Female,6,0.83,4.98,Zaad,Khadija Omar,2024,12,December
INV104415,2024-12-01,Hodan-Taleex,Fruits,Banana (kg),Regular,Female,1,1.13,1.13,Zaad,Fadumo Yusuf,2024,12,December
INV104113,2024-12-01,Hodan-Taleex,Beverages,Bottled Water 500ml,Regular,Male,2,0.3,0.6,Visa,Fadumo Yusuf,2024,12,December
INV104142,2024-12-02,Hodan-Taleex,Dairy,Fresh Cream 200ml,Regular,Female,1,2.38,2.38,Visa,Amina Hassan,2024,12,December
INV104265,2024-12-02,Hamar Weyne,Vegetables,Tomato (kg),Regular,Male,4,1.14,4.56,Evc Plus,Hodan Warsame,2024,12,December
INV104452,2024-12-02,Hamar Weyne,Beverages,Orange Juice 1L,Member,Male,2,1.79,3.58,Zaad,Hodan Warsame,2024,12,December
INV103975,2024-12-02,Hodan-Taleex,Vegetables,Carrot (kg),Regular,Male,1,0.87,0.87,Evc Plus,Amina Hassan,2024,12,December
INV104131,2024-12-02,Hamar Weyne,Vegetables,Tomato (kg),Regular,Female,4,0.77,3.08,Zaad,Khadija Omar,2024,12,December
INV104119,2024-12-02,Hamar Weyne,Personal Care,Toothbrush,Member,Female,7,1.3,9.1,Visa,Khadija Omar,2024,12,December
INV104411,2024-12-02,Hodan-Taleex,Beverages,Soft Drink Cola 500ml,Regular,Male,4,1.07,4.28,Visa,Abdirahman Nur,2024,12,December
INV104227,2024-12-02,Hamar Weyne,Bakery,Croissant,Member,Female,8,1.27,10.16,Zaad,Khadija Omar,2024,12,December
INV104351,2024-12-02,Laba Dhagax,Household,Sugar 2kg,Regular,Female,2,2.75,5.5,Cash,Yusuf Farah,2024,12,December
INV104023,2024-12-02,Hodan-Taleex,Snacks,Candy Pack,Regular,Male,5,0.79,3.95,Cash,Fadumo Yusuf,2024,12,December
INV104078,2024-12-02,Laba Dhagax,Vegetables,Cabbage (each),Member,Female,6,0.99,5.94,Evc Plus,Yusuf Farah,2024,12,December
INV104286,2024-12-02,Hodan-Taleex,Household,Flour 2kg,Regular,Female,3,2.82,8.46,Zaad,Fadumo Yusuf,2024,12,December
INV104220,2024-12-03,Hodan-Taleex,Household,Dish Soap 500ml,Regular,Female,2,1.45,2.9,Visa,Mohamed Ali,2024,12,December
INV104061,2024-12-03,Hodan-Taleex,Dairy,Butter 250g,Regular,Male,1,3.39,3.39,Zaad,Fadumo Yusuf,2024,12,December
INV104409,2024-12-03,Hodan-Taleex,Personal Care,Hand Sanitizer 100ml,Member,Male,8,1.85,14.8,Evc Plus,Fadumo Yusuf,2024,12,December
INV103991,2024-12-03,Hodan-Taleex,Dairy,Fresh Cream 200ml,Member,Female,8,1.88,15.04,Evc Plus,Mohamed Ali,2024,12,December
INV104402,2024-12-03,Laba Dhagax,Vegetables,Carrot (kg),Regular,Male,4,1.0,4.0,Cash,Yusuf Farah,2024,12,December
INV104333,2024-12-03,Hamar Weyne,Beverages,Soft Drink Cola 500ml,Regular,Female,4,0.85,3.4,Evc Plus,Khadija Omar,2024,12,December
INV104427,2024-12-03,Hodan-Taleex,Dairy,Milk 1L,Regular,Female,5,1.01,5.05,Visa,Fadumo Yusuf,2024,12,December
INV104311,2024-12-03,Hodan-Taleex,Personal Care,Bar Soap,Regular,Female,2,0.58,1.16,Zaad,Fadumo Yusuf,2024,12,December
INV104162,2024-12-03,Hodan-Taleex,Household,Cooking Oil 1L,Regular,Female,4,3.2,12.8,Evc Plus,Fadumo Yusuf,2024,12,December
INV103968,2024-12-03,Laba Dhagax,Household,Dish Soap 500ml,Regular,Male,1,1.94,1.94,Evc Plus,Sahra Ibrahim,2024,12,December
INV104217,2024-12-03,Hamar Weyne,Beverages,Apple Juice 1L,Regular,Male,1,1.87,1.87,Evc Plus,Hodan Warsame,2024,12,December
INV104224,2024-12-03,Hodan-Taleex,Fruits,Apple (kg),Member,Male,3,2.05,6.15,Evc Plus,Fadumo Yusuf,2024,12,December
INV104343,2024-12-03,Hodan-Taleex,Vegetables,Cabbage (each),Member,Male,3,0.96,2.88,Evc Plus,Mohamed Ali,2024,12,December
INV104179,2024-12-03,Hodan-Taleex,Fruits,Banana (kg),Regular,Male,6,1.17,7.02,Zaad,Fadumo Yusuf,2024,12,December
INV103998,2024-12-03,Hodan-Taleex,Household,Laundry Detergent 1kg,Regular,Female,2,2.64,5.28,Evc Plus,Mohamed Ali,2024,12,December
INV104080,2024-12-03,Laba Dhagax,Beverages,Orange Juice 1L,Member,Female,3,2.12,6.36,Cash,Sahra Ibrahim,2024,12,December
INV104097,2024-12-04,Hodan-Taleex,Personal Care,Bar Soap,Member,Female,6,0.77,4.62,Evc Plus,Fadumo Yusuf,2024,12,December
INV104139,2024-12-04,Hodan-Taleex,Beverages,Bottled Water 500ml,Member,Female,2,0.35,0.7,Evc Plus,Amina Hassan,2024,12,December
INV104085,2024-12-04,Hamar Weyne,Personal Care,Shampoo 400ml,Regular,Female,6,3.32,19.92,Visa,Khadija Omar,2024,12,December
INV104045,2024-12-04,Hodan-Taleex,Dairy,Butter 250g,Member,Female,7,2.41,16.87,Evc Plus,Amina Hassan,2024,12,December
INV104167,2024-12-04,Hamar Weyne,Personal Care,Body Lotion 200ml,Regular,Female,5,2.73,13.65,Visa,Ahmed Abdi,2024,12,December
INV104052,2024-12-04,Hamar Weyne,Beverages,Orange Juice 1L,Regular,Female,5,2.46,12.3,Evc Plus,Hodan Warsame,2024,12,December
INV104215,2024-12-04,Hamar Weyne,Dairy,Cheese 200g,Regular,Male,1,2.95,2.95,Evc Plus,Hodan Warsame,2024,12,December
INV104195,2024-12-04,Hamar Weyne,Personal Care,Body Lotion 200ml,Regular,Male,6,2.84,17.04,Evc Plus,Ahmed Abdi,2024,12,December
INV104435,2024-12-04,Hamar Weyne,Personal Care,Bar Soap,Regular,Female,5,0.77,3.85,Zaad,Khadija Omar,2024,12,December
INV104344,2024-12-04,Hodan-Taleex,Vegetables,Potato (kg),Member,Male,8,0.69,5.52,Evc Plus,Abdirahman Nur,2024,12,December
INV104071,2024-12-04,Hamar Weyne,Household,Flour 2kg,Regular,Male,2,2.3,4.6,Cash,Ahmed Abdi,2024,12,December
INV104410,2024-12-04,Hamar Weyne,Beverages,Bottled Water 500ml,Member,Male,5,0.53,2.65,Evc Plus,Khadija Omar,2024,12,December
INV104124,2024-12-04,Laba Dhagax,Personal Care,Toothpaste,Member,Male,5,1.58,7.9,Evc Plus,Sahra Ibrahim,2024,12,December
INV104204,2024-12-04,Laba Dhagax,Vegetables,Tomato (kg),Member,Male,3,1.19,3.57,Evc Plus,Sahra Ibrahim,2024,12,December
INV104331,2024-12-05,Laba Dhagax,Vegetables,Tomato (kg),Regular,Male,6,0.92,5.52,Evc Plus,Yusuf Farah,2024,12,December
INV104272,2024-12-05,Hodan-Taleex,Beverages,Coffee 200g,Member,Male,7,3.71,25.97,Evc Plus,Fadumo Yusuf,2024,12,December
INV104413,2024-12-05,Hodan-Taleex,Snacks,Popcorn Pack,Regular,Male,4,0.76,3.04,Cash,Amina Hassan,2024,12,December
INV104310,2024-12-05,Hamar Weyne,Bakery,Brown Bread,Regular,Female,4,0.94,3.76,Visa,Ahmed Abdi,2024,12,December
INV104439,2024-12-05,Hamar Weyne,Household,Sugar 2kg,Member,Female,4,2.7,10.8,Evc Plus,Khadija Omar,2024,12,December
INV104222,2024-12-05,Hamar Weyne,Snacks,Potato Chips,Regular,Female,3,1.13,3.39,Evc Plus,Khadija Omar,2024,12,December
INV104060,2024-12-05,Hamar Weyne,Beverages,Orange Juice 1L,Regular,Male,5,1.63,8.15,Evc Plus,Khadija Omar,2024,12,December
INV104431,2024-12-05,Hamar Weyne,Personal Care,Body Lotion 200ml,Member,Female,3,3.06,9.18,Zaad,Hodan Warsame,2024,12,December
INV104239,2024-12-05,Hodan-Taleex,Beverages,Apple Juice 1L,Member,Female,5,1.93,9.65,Evc Plus,Fadumo Yusuf,2024,12,December
INV104203,2024-12-05,Hamar Weyne,Dairy,Butter 250g,Regular,Female,2,3.2,6.4,Cash,Ahmed Abdi,2024,12,December
INV104320,2024-12-05,Laba Dhagax,Personal Care,Bar Soap,Member,Female,7,0.9,6.3,Cash,Yusuf Farah,2024,12,December
INV104356,2024-12-06,Hamar Weyne,Personal Care,Hand Sanitizer 100ml,Regular,Female,1,1.97,1.97,Zaad,Khadija Omar,2024,12,December
INV104009,2024-12-06,Hodan-Taleex,Snacks,Popcorn Pack,Member,Female,6,0.74,4.44,Zaad,Mohamed Ali,2024,12,December
INV104001,2024-12-06,Hamar Weyne,Household,Cooking Oil 1L,Member,Female,6,3.06,18.36,Evc Plus,Ahmed Abdi,2024,12,December
INV104193,2024-12-06,Hodan-Taleex,Personal Care,Shampoo 400ml,Regular,Male,1,3.45,3.45,Evc Plus,Mohamed Ali,2024,12,December
INV104354,2024-12-06,Hodan-Taleex,Household,Cooking Oil 1L,Regular,Male,2,2.95,5.9,Evc Plus,Abdirahman Nur,2024,12,December
INV104081,2024-12-06,Hodan-Taleex,Personal Care,Body Lotion 200ml,Member,Male,7,3.18,22.26,Cash,Mohamed Ali,2024,12,December
INV104254,2024-12-06,Hodan-Taleex,Vegetables,Cabbage (each),Member,Male,3,0.84,2.52,Zaad,Mohamed Ali,2024,12,December
INV104305,2024-12-06,Laba Dhagax,Fruits,Apple (kg),Member,Male,4,1.56,6.24,Visa,Yusuf Farah,2024,12,December
INV104074,2024-12-06,Hodan-Taleex,Snacks,Candy Pack,Member,Female,5,0.78,3.9,Evc Plus,Mohamed Ali,2024,12,December
INV104236,2024-12-06,Laba Dhagax,Fruits,Banana (kg),Member,Female,7,1.03,7.21,Visa,Sahra Ibrahim,2024,12,December
INV104391,2024-12-06,Hamar Weyne,Vegetables,Carrot (kg),Regular,Male,4,0.9,3.6,Evc Plus,Ahmed Abdi,2024,12,December
INV104348,2024-12-06,Hamar Weyne,Dairy,Fresh Cream 200ml,Regular,Male,6,1.7,10.2,Visa,Khadija Omar,2024,12,December
INV104276,2024-12-06,Hodan-Taleex,Vegetables,Carrot (kg),Regular,Female,6,0.87,5.22,Evc Plus,Abdirahman Nur,2024,12,December
INV104238,2024-12-06,Hodan-Taleex,Household,Laundry Detergent 1kg,Regular,Female,2,3.84,7.68,Zaad,Abdirahman Nur,2024,12,December
INV103992,2024-12-06,Hamar Weyne,Vegetables,Cucumber (kg),Member,Female,7,0.75,5.25,Cash,Ahmed Abdi,2024,12,December
INV104202,2024-12-06,Hodan-Taleex,Fruits,Mango (kg),Regular,Female,5,1.23,6.15,Evc Plus,Fadumo Yusuf,2024,12,December
INV104468,2024-12-06,Hamar Weyne,Fruits,Banana (kg),Member,Female,4,0.86,3.44,Evc Plus,Hodan Warsame,2024,12,December
INV104328,2024-12-06,Hamar Weyne,Household,Flour 2kg,Member,Male,2,2.82,5.64,Cash,Hodan Warsame,2024,12,December
INV104428,2024-12-06,Hodan-Taleex,Dairy,Cheese 200g,Regular,Female,3,2.87,8.61,Evc Plus,Mohamed Ali,2024,12,December
INV104281,2024-12-06,Laba Dhagax,Snacks,Biscuit Snack Pack,Regular,Male,5,0.62,3.1,Evc Plus,Sahra Ibrahim,2024,12,December
INV104380,2024-12-07,Hodan-Taleex,Vegetables,Tomato (kg),Regular,Female,6,0.92,5.52,Evc Plus,Amina Hassan,2024,12,December
INV104266,2024-12-07,Laba Dhagax,Household,Laundry Detergent 1kg,Regular,Male,1,2.94,2.94,Evc Plus,Yusuf Farah,2024,12,December
INV104183,2024-12-07,Hamar Weyne,Household,Flour 2kg,Regular,Female,1,2.98,2.98,Zaad,Ahmed Abdi,2024,12,December
INV104298,2024-12-07,Hamar Weyne,Household,Sugar 2kg,Member,Female,7,2.11,14.77,Cash,Hodan Warsame,2024,12,December
INV104197,2024-12-07,Laba Dhagax,Personal Care,Hand Sanitizer 100ml,Regular,Female,2,1.33,2.66,Cash,Sahra Ibrahim,2024,12,December
INV104341,2024-12-07,Hamar Weyne,Vegetables,Cucumber (kg),Regular,Female,2,0.76,1.52,Cash,Hodan Warsame,2024,12,December
INV104093,2024-12-07,Hamar Weyne,Vegetables,Cucumber (kg),Regular,Male,4,0.85,3.4,Zaad,Khadija Omar,2024,12,December
INV104385,2024-12-07,Hodan-Taleex,Household,Laundry Detergent 1kg,Member,Male,5,3.21,16.05,Evc Plus,Fadumo Yusuf,2024,12,December
INV104350,2024-12-07,Hamar Weyne,Personal Care,Body Lotion 200ml,Regular,Male,4,3.79,15.16,Zaad,Khadija Omar,2024,12,December
INV104437,2024-12-07,Laba Dhagax,Personal Care,Shampoo 400ml,Regular,Female,4,2.8,11.2,Evc Plus,Yusuf Farah,2024,12,December
INV104379,2024-12-07,Hamar Weyne,Dairy,Eggs Tray (30pcs),Regular,Female,5,4.52,22.6,Cash,Khadija Omar,2024,12,December
INV104212,2024-12-07,Hamar Weyne,Snacks,Popcorn Pack,Regular,Female,2,0.81,1.62,Evc Plus,Ahmed Abdi,2024,12,December
INV104137,2024-12-07,Laba Dhagax,Vegetables,Cabbage (each),Regular,Male,3,1.18,3.54,Zaad,Sahra Ibrahim,2024,12,December
INV104264,2024-12-07,Hodan-Taleex,Vegetables,Carrot (kg),Member,Female,8,0.71,5.68,Evc Plus,Amina Hassan,2024,12,December
INV104322,2024-12-07,Hodan-Taleex,Bakery,Brown Bread,Member,Male,4,0.82,3.28,Evc Plus,Abdirahman Nur,2024,12,December
INV104011,2024-12-08,Hamar Weyne,Snacks,Candy Pack,Member,Male,8,0.53,4.24,Visa,Khadija Omar,2024,12,December
